picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
sensorTask started...
ICM-42670P initialized successfully!
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,tmp
0.033,-0.355,0.958,-1.281,-0.221,-0.139,31.442
0.030,-0.356,0.955,-1.365,0.269,0.484,31.433
0.026,-0.357,0.952,-1.486,0.862,0.970,31.442
0.021,-0.358,0.947,-1.614,1.173,1.197,31.443
0.015,-0.360,0.942,-1.703,1.185,1.161,31.438
0.011,-0.362,0.938,-1.518,0.984,0.913,31.434
0.008,-0.363,0.935,-1.016,0.517,0.478,31.440
0.009,-0.364,0.934,-0.484,0.250,0.080,31.444
0.010,-0.366,0.937,0.038,0.398,-0.115,31.446
0.012,-0.367,0.943,0.445,0.718,-0.178,31.459
0.014,-0.367,0.948,0.578,1.088,-0.218,31.456
0.015,-0.368,0.952,0.429,1.511,-0.278,31.455
0.015,-0.368,0.956,0.185,1.931,-0.475,31.453
0.015,-0.369,0.959,-0.060,2.036,-0.868,31.457
0.017,-0.368,0.960,-0.285,2.019,-1.159,31.473
0.021,-0.369,0.963,-0.592,2.049,-1.518,31.470
0.025,-0.368,0.966,-0.765,1.705,-1.688,31.460
0.029,-0.366,0.968,-0.940,1.408,-1.445,31.466
0.032,-0.365,0.968,-1.178,1.403,-0.954,31.461
0.032,-0.365,0.968,-1.422,1.595,-0.376,31.459
0.031,-0.365,0.967,-1.639,1.826,0.199,31.454
0.027,-0.367,0.964,-1.851,1.946,0.424,31.455
0.023,-0.367,0.961,-2.018,1.551,0.142,31.451
0.023,-0.366,0.958,-2.227,0.823,-0.157,31.459
0.024,-0.367,0.953,-2.274,0.270,-0.274,31.452
0.026,-0.366,0.950,-2.091,-0.091,-0.312,31.446
0.029,-0.364,0.948,-2.041,-0.080,-0.112,31.440
0.029,-0.365,0.948,-2.000,0.406,0.160,31.455
0.029,-0.365,0.949,-1.855,0.835,0.258,31.453
0.029,-0.364,0.950,-1.674,0.920,0.266,31.453
0.030,-0.364,0.950,-1.526,0.942,0.264,31.451
0.029,-0.363,0.949,-1.320,0.855,0.221,31.450
0.029,-0.362,0.948,-1.143,0.859,0.303,31.462
0.028,-0.361,0.948,-1.063,0.908,0.514,31.454
0.025,-0.362,0.948,-1.076,0.936,0.786,31.452
0.021,-0.363,0.947,-0.998,0.607,0.906,31.458
0.017,-0.363,0.943,-0.943,-0.022,0.874,31.472
0.015,-0.364,0.940,-0.906,-0.406,0.721,31.466
0.012,-0.366,0.937,-0.767,-0.411,0.353,31.459
0.013,-0.367,0.937,-0.614,-0.308,-0.201,31.465
0.015,-0.367,0.936,-0.529,-0.006,-0.593,31.464
0.018,-0.367,0.936,-0.305,0.160,-0.853,31.461
0.022,-0.367,0.937,0.069,0.165,-0.884,31.467
0.025,-0.367,0.938,0.452,0.166,-0.728,31.462
0.028,-0.368,0.940,0.874,0.197,-0.481,31.475
0.030,-0.368,0.943,1.300,0.377,-0.101,31.474
0.031,-0.368,0.949,1.590,0.557,0.428,31.474
0.032,-0.367,0.954,1.692,0.701,0.981,31.483
0.031,-0.368,0.958,1.575,0.915,1.423,31.483
0.029,-0.369,0.963,1.398,1.236,1.636,31.478
0.026,-0.370,0.968,1.205,1.198,1.628,31.477
0.022,-0.370,0.972,0.992,0.681,1.427,31.467
0.019,-0.369,0.972,0.656,-0.100,1.135,31.458
0.018,-0.369,0.971,0.194,-0.606,0.920,31.455
0.016,-0.368,0.968,-0.434,-0.546,0.824,31.458
0.013,-0.368,0.965,-1.131,-0.207,0.698,31.457
0.013,-0.367,0.959,-1.806,0.234,0.592,31.462
0.013,-0.366,0.952,-2.317,0.828,0.631,31.462
0.013,-0.366,0.946,-2.466,1.682,0.691,31.463
0.013,-0.365,0.941,-2.239,2.292,0.801,31.463
0.013,-0.365,0.939,-1.721,2.551,0.978,31.456
0.012,-0.364,0.938,-0.948,2.349,0.959,31.465
0.013,-0.363,0.940,-0.188,2.021,0.731,31.472
0.015,-0.362,0.943,0.371,1.981,0.548,31.471
0.017,-0.360,0.948,0.667,2.093,0.499,31.484
0.018,-0.360,0.951,0.665,2.211,0.515,31.488
0.020,-0.360,0.952,0.414,2.437,0.665,31.483
0.022,-0.360,0.951,0.170,2.866,0.987,31.482
0.024,-0.360,0.950,-0.098,3.523,1.554,31.484
0.023,-0.360,0.950,-0.486,4.520,2.306,31.475
0.021,-0.363,0.951,-0.685,5.684,2.963,31.465
0.016,-0.365,0.953,-0.556,6.294,3.111,31.472
0.013,-0.367,0.955,-0.371,6.064,2.971,31.475
0.013,-0.368,0.956,-0.183,5.533,2.858,31.479
0.013,-0.369,0.957,0.031,5.222,2.964,31.483
0.012,-0.370,0.959,0.099,5.394,3.200,31.495
0.008,-0.369,0.964,0.246,5.297,3.373,31.486
0.005,-0.371,0.965,0.425,4.656,3.633,31.486
0.007,-0.373,0.962,-0.067,4.599,3.553,31.495
0.008,-0.373,0.961,-0.764,5.365,3.306,31.500
0.009,-0.369,0.958,-1.290,6.543,3.533,31.487
0.009,-0.368,0.954,-1.613,8.732,4.447,31.476
0.005,-0.369,0.953,-1.645,11.026,5.618,31.486
0.000,-0.374,0.955,-1.638,12.472,6.328,31.490
-0.007,-0.376,0.957,-1.419,12.041,6.032,31.488
-0.012,-0.376,0.959,-1.240,10.157,5.238,31.497
-0.012,-0.376,0.959,-0.984,7.682,4.211,31.482
-0.013,-0.374,0.958,-0.837,5.464,3.307,31.485
-0.013,-0.372,0.957,-0.799,3.503,2.499,31.479
-0.013,-0.370,0.957,-0.974,2.161,1.867,31.476
-0.013,-0.367,0.955,-1.326,1.686,1.503,31.480
-0.013,-0.363,0.950,-1.880,2.341,1.429,31.491
-0.012,-0.364,0.947,-2.494,3.832,1.633,31.493
-0.014,-0.364,0.945,-2.905,6.049,1.870,31.499
-0.017,-0.365,0.946,-3.098,8.113,1.906,31.497
-0.020,-0.365,0.948,-2.992,9.181,1.784,31.502
-0.021,-0.366,0.950,-2.793,8.874,1.453,31.492
-0.022,-0.366,0.952,-2.332,7.457,0.945,31.482
-0.022,-0.366,0.954,-1.783,5.181,0.373,31.486
-0.022,-0.366,0.955,-1.353,2.779,-0.087,31.490
-0.020,-0.366,0.954,-1.140,0.962,-0.424,31.492
-0.018,-0.365,0.952,-1.371,0.351,-0.494,31.490
-0.017,-0.364,0.947,-1.871,0.939,-0.214,31.508
-0.017,-0.365,0.943,-2.365,2.177,0.210,31.504
-0.018,-0.365,0.941,-2.656,3.713,0.726,31.505
-0.018,-0.367,0.940,-2.732,5.098,1.220,31.494
-0.019,-0.368,0.941,-2.645,6.381,1.682,31.500
-0.022,-0.370,0.944,-2.438,7.484,2.147,31.505
-0.024,-0.369,0.948,-2.229,8.231,2.477,31.510
-0.023,-0.369,0.948,-2.416,9.048,2.903,31.517
-0.023,-0.369,0.947,-2.667,10.622,3.418,31.507
-0.022,-0.365,0.941,-2.886,12.626,4.163,31.499
-0.024,-0.364,0.932,-2.970,16.416,5.817,31.492
-0.026,-0.368,0.926,-2.739,21.725,7.538,31.496
-0.033,-0.370,0.925,-2.817,28.572,8.856,31.497
-0.038,-0.374,0.934,-3.590,36.460,9.837,31.500
-0.045,-0.375,0.947,-5.754,45.543,10.938,31.498
-0.057,-0.376,0.956,-9.174,55.123,12.284,31.492
-0.072,-0.373,0.950,-12.739,64.422,13.732,31.487
-0.087,-0.371,0.933,-15.616,73.821,15.837,31.484
-0.101,-0.378,0.915,-17.044,84.083,18.347,31.490
-0.121,-0.388,0.903,-17.187,94.543,20.291,31.498
-0.139,-0.402,0.904,-16.612,102.915,20.714,31.501
-0.151,-0.405,0.914,-16.539,108.663,19.979,31.493
-0.164,-0.408,0.928,-17.393,111.368,19.442,31.491
-0.181,-0.409,0.937,-17.819,110.400,18.891,31.505
-0.197,-0.403,0.929,-17.872,106.464,18.290,31.502
-0.213,-0.402,0.913,-16.832,101.672,18.370,31.501
-0.231,-0.401,0.894,-14.586,97.392,18.621,31.499
-0.247,-0.400,0.878,-11.882,93.975,18.890,31.491
-0.260,-0.400,0.870,-9.549,92.336,19.515,31.492
-0.271,-0.404,0.874,-8.375,93.218,20.247,31.500
-0.284,-0.405,0.884,-8.938,95.997,20.628,31.492
-0.302,-0.404,0.888,-10.845,99.567,20.799,31.500
-0.325,-0.402,0.889,-12.855,102.427,20.615,31.496
-0.349,-0.402,0.883,-14.286,103.732,20.030,31.489
-0.373,-0.399,0.872,-15.039,103.147,19.110,31.486
-0.391,-0.399,0.862,-14.745,100.948,18.554,31.488
-0.401,-0.401,0.852,-13.818,98.509,18.599,31.491
-0.405,-0.397,0.834,-13.081,97.267,18.999,31.491
-0.409,-0.399,0.818,-12.651,98.828,20.276,31.495
-0.417,-0.408,0.814,-12.263,103.491,21.737,31.494
-0.431,-0.405,0.814,-13.128,109.084,22.979,31.480
-0.450,-0.402,0.814,-15.014,113.855,24.929,31.483
-0.479,-0.400,0.806,-16.749,117.399,26.849,31.474
-0.511,-0.401,0.796,-18.108,119.374,27.927,31.486
-0.549,-0.401,0.783,-18.970,118.439,27.537,31.501
-0.583,-0.396,0.760,-19.258,114.611,25.832,31.497
-0.601,-0.395,0.738,-18.749,111.604,24.137,31.506
-0.611,-0.398,0.726,-17.859,112.031,22.790,31.502
-0.616,-0.402,0.722,-18.272,115.409,21.951,31.498
-0.618,-0.409,0.716,-20.013,120.400,21.605,31.494
-0.621,-0.409,0.711,-22.472,125.987,22.299,31.500
-0.629,-0.405,0.698,-25.186,131.582,24.301,31.500
-0.647,-0.409,0.681,-26.767,134.015,26.706,31.496
-0.668,-0.405,0.657,-26.778,132.106,28.427,31.497
-0.687,-0.400,0.624,-25.297,126.423,29.095,31.509
-0.698,-0.403,0.596,-21.980,118.405,28.619,31.495
-0.701,-0.399,0.571,-18.554,111.777,27.811,31.489
-0.699,-0.394,0.550,-16.515,108.547,27.840,31.484
-0.702,-0.389,0.531,-15.787,108.983,28.864,31.476
-0.716,-0.389,0.512,-16.226,112.649,30.377,31.492
-0.737,-0.389,0.498,-17.001,116.731,31.863,31.492
-0.763,-0.385,0.488,-17.327,118.415,33.279,31.484
-0.791,-0.385,0.478,-16.453,115.739,34.036,31.496
-0.822,-0.378,0.459,-14.348,108.686,33.187,31.499
-0.837,-0.371,0.443,-11.463,97.762,31.642,31.493
-0.831,-0.366,0.427,-8.548,87.589,30.732,31.489
-0.815,-0.362,0.417,-7.052,82.627,31.156,31.490
-0.807,-0.357,0.400,-7.255,84.875,33.355,31.492
-0.809,-0.359,0.389,-8.178,91.721,36.448,31.490
-0.832,-0.361,0.373,-8.805,98.661,38.683,31.489
-0.864,-0.359,0.364,-8.195,98.301,38.531,31.498
-0.892,-0.353,0.357,-6.643,89.504,36.189,31.500
-0.909,-0.348,0.356,-4.722,74.457,32.489,31.498
-0.911,-0.342,0.351,-3.611,59.629,28.790,31.497
-0.907,-0.340,0.340,-3.242,48.496,25.326,31.492
-0.902,-0.333,0.331,-3.642,42.155,22.303,31.484
-0.902,-0.329,0.324,-4.624,40.299,20.342,31.498
-0.907,-0.328,0.319,-5.529,40.121,18.661,31.483
-0.911,-0.325,0.317,-6.368,38.221,16.916,31.483
-0.912,-0.322,0.313,-7.200,34.242,15.767,31.476
-0.914,-0.321,0.305,-7.595,29.311,15.092,31.480
-0.916,-0.322,0.299,-7.200,23.674,14.044,31.475
-0.918,-0.320,0.289,-6.717,17.580,12.537,31.481
-0.919,-0.317,0.274,-6.045,10.872,10.933,31.474
-0.918,-0.316,0.264,-4.790,5.116,9.418,31.475
-0.915,-0.317,0.260,-3.447,2.066,8.132,31.489
-0.916,-0.317,0.259,-2.757,1.988,7.385,31.484
-0.923,-0.318,0.262,-2.240,2.968,6.787,31.480
-0.930,-0.317,0.265,-1.676,3.016,5.556,31.491
-0.930,-0.315,0.271,-1.154,1.480,4.091,31.497
-0.925,-0.314,0.278,-0.823,-0.631,3.076,31.486
-0.921,-0.313,0.281,-0.717,-2.465,2.753,31.486
-0.920,-0.312,0.283,-0.614,-4.734,2.844,31.491
-0.921,-0.312,0.282,-0.086,-7.975,2.869,31.497
-0.921,-0.311,0.282,0.534,-11.805,2.465,31.496
-0.921,-0.311,0.284,0.504,-14.999,1.677,31.491
-0.920,-0.309,0.288,0.153,-15.494,0.907,31.486
-0.922,-0.311,0.293,-0.378,-13.483,0.104,31.497
-0.924,-0.309,0.300,-1.341,-11.490,-0.655,31.492
-0.922,-0.307,0.300,-2.059,-10.011,-0.991,31.494
-0.917,-0.307,0.297,-2.101,-9.187,-1.095,31.497
-0.911,-0.308,0.295,-1.839,-8.272,-0.894,31.498
-0.908,-0.309,0.296,-1.635,-7.284,-0.369,31.500
-0.910,-0.311,0.299,-1.494,-7.242,-0.002,31.493
-0.912,-0.310,0.304,-1.380,-8.763,-0.020,31.494
-0.912,-0.309,0.304,-1.184,-11.233,-0.072,31.492
-0.914,-0.306,0.301,-0.598,-14.138,-0.314,31.490
-0.911,-0.307,0.304,-0.227,-15.119,-0.724,31.487
-0.909,-0.307,0.309,-0.563,-13.000,-0.848,31.486
-0.913,-0.308,0.312,-1.434,-9.395,-1.045,31.503
-0.919,-0.306,0.315,-2.400,-6.122,-1.642,31.502
-0.920,-0.309,0.317,-2.598,-4.199,-2.560,31.492
-0.917,-0.309,0.320,-2.895,-3.359,-3.554,31.500
-0.911,-0.310,0.322,-3.404,-3.294,-4.089,31.496
-0.906,-0.310,0.321,-3.740,-3.642,-4.299,31.493
-0.901,-0.311,0.317,-4.007,-3.976,-4.194,31.479
-0.899,-0.312,0.317,-3.841,-5.276,-4.004,31.480
-0.893,-0.312,0.316,-3.499,-6.686,-3.572,31.497
-0.892,-0.312,0.315,-3.063,-7.999,-2.774,31.496
-0.894,-0.313,0.315,-2.439,-8.881,-1.909,31.499
-0.899,-0.315,0.319,-1.825,-9.283,-1.432,31.509
-0.903,-0.315,0.323,-1.701,-9.519,-1.257,31.518
-0.907,-0.317,0.324,-1.772,-9.704,-1.321,31.524
-0.911,-0.318,0.326,-1.814,-10.389,-1.926,31.520
-0.913,-0.320,0.324,-2.047,-11.624,-2.864,31.515
-0.914,-0.322,0.321,-1.982,-14.122,-4.083,31.501
-0.908,-0.320,0.323,-1.532,-17.176,-5.234,31.497
-0.900,-0.319,0.327,-1.107,-19.527,-5.399,31.502
-0.896,-0.321,0.327,-0.872,-20.687,-4.736,31.505
-0.897,-0.321,0.328,-0.212,-21.638,-4.174,31.500
-0.900,-0.323,0.332,0.559,-23.060,-4.073,31.494
-0.906,-0.326,0.338,1.236,-25.700,-4.689,31.488
-0.911,-0.326,0.344,1.977,-29.912,-6.066,31.487
-0.910,-0.327,0.348,2.582,-35.087,-7.832,31.486
-0.904,-0.327,0.350,3.150,-41.227,-9.603,31.488
-0.895,-0.328,0.356,3.786,-47.764,-10.947,31.495
-0.886,-0.330,0.360,4.374,-54.632,-11.950,31.494
-0.879,-0.332,0.364,4.899,-61.974,-12.822,31.494
-0.876,-0.333,0.373,5.521,-69.683,-13.925,31.491
-0.870,-0.336,0.383,5.985,-77.774,-15.543,31.495
-0.865,-0.332,0.388,6.420,-86.910,-17.196,31.491
-0.857,-0.338,0.395,7.884,-95.553,-18.553,31.499
-0.847,-0.341,0.414,10.283,-104.249,-20.178,31.503
-0.834,-0.340,0.436,12.029,-112.923,-21.283,31.500
-0.819,-0.341,0.460,13.167,-120.887,-21.443,31.502
-0.802,-0.342,0.478,14.085,-126.696,-20.971,31.498
-0.791,-0.340,0.489,15.289,-130.167,-20.419,31.504
-0.780,-0.339,0.503,16.833,-131.545,-19.910,31.511
-0.769,-0.340,0.525,18.350,-130.640,-19.600,31.516
-0.759,-0.342,0.551,18.969,-127.942,-19.738,31.508
-0.749,-0.346,0.581,19.055,-125.101,-20.357,31.498
-0.737,-0.350,0.617,18.711,-123.292,-21.375,31.497
-0.723,-0.352,0.651,17.789,-123.469,-22.554,31.486
-0.705,-0.343,0.662,16.582,-125.972,-23.312,31.487
-0.686,-0.340,0.658,16.666,-129.754,-23.397,31.493
-0.671,-0.345,0.663,19.274,-134.571,-23.685,31.489
-0.653,-0.345,0.674,22.219,-139.684,-24.588,31.489
-0.637,-0.348,0.680,24.836,-144.671,-25.937,31.490
-0.620,-0.352,0.694,27.806,-149.614,-27.854,31.479
-0.598,-0.358,0.720,30.408,-153.779,-30.222,31.486
-0.574,-0.362,0.762,31.489,-157.281,-32.594,31.484
-0.546,-0.365,0.813,29.953,-160.537,-34.957,31.478
-0.517,-0.366,0.860,26.140,-163.403,-37.294,31.476
-0.491,-0.360,0.895,20.594,-165.980,-39.119,31.480
-0.466,-0.347,0.905,14.869,-168.489,-40.347,31.481
-0.443,-0.332,0.892,11.087,-171.943,-41.085,31.482
-0.416,-0.326,0.866,10.582,-175.270,-40.443,31.482
-0.389,-0.327,0.845,13.425,-176.979,-39.168,31.477
-0.358,-0.329,0.832,17.554,-176.276,-37.727,31.481
-0.326,-0.336,0.834,21.368,-173.955,-36.521,31.472
-0.291,-0.338,0.851,24.644,-170.936,-35.131,31.465
-0.265,-0.345,0.897,25.571,-166.725,-33.535,31.458
-0.239,-0.342,0.937,23.514,-162.269,-32.884,31.459
-0.217,-0.336,0.956,18.681,-157.633,-33.572,31.471
-0.189,-0.335,0.965,14.274,-154.843,-34.454,31.474
-0.166,-0.328,0.966,11.148,-151.575,-35.012,31.481
-0.142,-0.325,0.959,8.774,-149.704,-35.473,31.478
-0.111,-0.320,0.946,7.267,-147.461,-35.230,31.476
-0.077,-0.321,0.934,6.531,-142.875,-34.018,31.476
-0.043,-0.321,0.927,5.875,-135.080,-32.094,31.474
-0.014,-0.321,0.927,4.410,-124.294,-29.460,31.481
0.004,-0.323,0.935,2.491,-112.103,-26.553,31.476
0.004,-0.329,0.947,0.937,-102.356,-24.464,31.480
-0.006,-0.334,0.957,0.485,-99.385,-24.795,31.481
-0.006,-0.336,0.961,0.585,-104.474,-27.134,31.474
0.010,-0.337,0.954,1.798,-114.592,-30.164,31.480
0.039,-0.336,0.935,3.974,-126.013,-33.447,31.481
0.084,-0.333,0.918,6.435,-132.922,-36.059,31.480
0.138,-0.325,0.912,8.055,-130.878,-37.021,31.483
0.188,-0.314,0.915,7.671,-119.464,-35.197,31.489
0.226,-0.306,0.923,5.124,-101.171,-30.989,31.498
0.246,-0.304,0.931,1.793,-80.752,-25.872,31.495
0.249,-0.305,0.938,-1.453,-62.125,-21.362,31.488
0.244,-0.306,0.941,-4.036,-47.716,-18.117,31.487
0.239,-0.309,0.940,-5.829,-37.974,-16.485,31.494
0.241,-0.310,0.936,-7.150,-30.816,-15.947,31.494
0.247,-0.310,0.932,-8.256,-23.864,-15.403,31.489
0.256,-0.312,0.926,-9.005,-16.936,-14.331,31.498
0.269,-0.312,0.922,-9.605,-9.427,-12.012,31.498
0.280,-0.310,0.923,-10.719,0.300,-8.589,31.495
0.286,-0.312,0.929,-12.551,11.675,-4.774,31.488
0.287,-0.314,0.939,-15.325,23.810,-0.893,31.485
0.281,-0.318,0.949,-11.496,17.855,-0.672,31.481
0.265,-0.323,0.954,-15.790,30.189,3.385,31.486
0.241,-0.328,0.954,-18.400,35.524,5.757,31.493
0.220,-0.334,0.946,-19.239,34.879,6.436,31.501
0.207,-0.339,0.936,-18.589,30.816,6.052,31.501
0.202,-0.344,0.925,-16.992,26.288,5.528,31.502
0.197,-0.350,0.916,-14.965,22.914,5.115,31.508
0.189,-0.355,0.913,-12.548,19.930,4.577,31.506
0.182,-0.358,0.915,-10.228,16.619,3.757,31.489
0.180,-0.360,0.921,-8.648,14.548,3.032,31.495
0.182,-0.360,0.928,-7.963,14.385,2.869,31.493
0.184,-0.360,0.936,-8.327,16.376,3.419,31.496
0.180,-0.362,0.943,-9.387,19.358,4.270,31.491
0.171,-0.365,0.946,-10.422,21.412,4.794,31.488
0.159,-0.368,0.945,-10.774,21.284,4.920,31.487
0.149,-0.371,0.942,-10.317,19.005,4.522,31.484
0.143,-0.374,0.938,-9.505,15.895,3.781,31.482
0.141,-0.377,0.934,-8.549,13.085,3.091,31.495
0.140,-0.379,0.934,-7.629,10.921,2.597,31.494
0.138,-0.381,0.933,-6.989,9.622,2.192,31.495
0.135,-0.383,0.933,-6.219,8.373,1.587,31.487
0.135,-0.383,0.935,-5.485,6.639,0.786,31.498
0.140,-0.382,0.936,-5.098,5.399,0.406,31.489
0.144,-0.382,0.937,-4.908,5.209,0.541,31.490
0.144,-0.382,0.939,-4.902,5.533,0.654,31.492
0.143,-0.381,0.941,-5.268,6.031,0.693,31.494
0.140,-0.383,0.942,-5.795,6.585,0.623,31.498
0.138,-0.384,0.943,-5.995,6.446,0.398,31.504
0.139,-0.385,0.944,-5.882,5.411,0.219,31.511
0.140,-0.386,0.944,-5.644,3.795,0.229,31.508
0.142,-0.388,0.944,-5.447,2.098,0.282,31.516
0.144,-0.389,0.945,-5.493,0.803,0.410,31.516
0.145,-0.389,0.946,-5.880,0.106,0.663,31.531
0.144,-0.389,0.948,-6.765,-0.031,0.909,31.524
0.143,-0.389,0.951,-8.234,0.564,1.136,31.527
0.143,-0.390,0.954,-10.225,1.675,1.409,31.526
0.143,-0.391,0.957,-12.547,3.180,1.797,31.528
0.142,-0.392,0.958,-14.998,4.801,2.184,31.525
0.142,-0.395,0.962,-17.596,6.234,2.459,31.524
0.141,-0.397,0.970,-20.651,7.260,2.592,31.526
0.141,-0.398,0.983,-24.435,8.208,2.646,31.533
0.141,-0.402,0.996,-28.975,9.015,2.714,31.527
0.140,-0.406,1.001,-33.926,8.544,2.528,31.534
0.142,-0.411,0.998,-38.692,7.156,2.201,31.520
0.148,-0.416,0.986,-43.138,6.260,2.319,31.524
0.153,-0.421,0.974,-47.170,7.035,3.308,31.534
0.154,-0.429,0.959,-50.717,9.406,4.572,31.539
0.151,-0.436,0.948,-53.939,12.627,5.677,31.537
0.148,-0.441,0.945,-57.374,17.088,6.739,31.530
0.136,-0.452,0.946,-61.263,21.782,7.405,31.530
0.124,-0.463,0.950,-65.096,24.485,6.898,31.528
0.110,-0.473,0.956,-68.692,24.467,5.749,31.527
0.094,-0.482,0.956,-71.359,19.709,4.030,31.526
0.090,-0.491,0.947,-72.878,11.362,2.370,31.535
0.100,-0.502,0.923,-73.739,2.960,1.758,31.550
0.111,-0.515,0.895,-73.980,-3.322,2.078,31.547
0.119,-0.528,0.873,-73.687,-6.911,2.677,31.537
0.121,-0.535,0.863,-73.742,-7.893,3.298,31.520
0.117,-0.538,0.868,-75.902,-5.867,4.870,31.513
0.110,-0.544,0.879,-79.976,-2.820,6.763,31.516
0.107,-0.554,0.879,-84.639,-0.710,8.435,31.520
0.114,-0.564,0.864,-88.578,1.238,10.265,31.526
0.127,-0.577,0.837,-91.396,4.391,13.073,31.522
0.133,-0.585,0.805,-92.894,8.190,17.259,31.518
0.128,-0.603,0.789,-93.022,11.486,21.433,31.514
0.107,-0.614,0.796,-93.159,11.107,23.449,31.522
0.083,-0.622,0.805,-94.850,5.929,23.090,31.517
0.073,-0.635,0.799,-97.420,-2.179,21.054,31.508
0.083,-0.647,0.781,-99.699,-9.451,19.550,31.520
0.095,-0.654,0.761,-101.465,-12.867,19.972,31.511
0.105,-0.660,0.745,-104.038,-11.524,22.811,31.518
0.107,-0.671,0.731,-107.879,-6.754,26.978,31.529
0.096,-0.686,0.719,-111.688,-1.661,30.165,31.530
0.084,-0.703,0.704,-114.957,-0.406,31.429,31.536
0.078,-0.723,0.685,-117.496,-2.518,31.335,31.527
0.074,-0.741,0.655,-118.699,-6.377,30.448,31.524
0.078,-0.759,0.617,-117.967,-9.668,29.428,31.530
0.088,-0.774,0.576,-115.609,-10.110,29.124,31.548
0.092,-0.784,0.544,-112.203,-5.384,29.809,31.536
0.087,-0.797,0.518,-108.217,2.046,30.967,31.521
0.069,-0.806,0.504,-104.357,9.069,31.641,31.516
0.041,-0.817,0.490,-100.653,12.164,30.781,31.510
0.021,-0.830,0.475,-96.295,11.112,28.063,31.513
0.011,-0.837,0.464,-91.695,8.651,24.394,31.512
0.009,-0.840,0.458,-88.210,7.900,21.983,31.497
0.007,-0.846,0.459,-85.833,8.906,21.193,31.492
0.002,-0.858,0.456,-83.730,9.641,20.971,31.490
-0.003,-0.876,0.447,-81.309,10.544,20.465,31.498
-0.010,-0.892,0.431,-78.195,10.019,18.883,31.493
-0.013,-0.904,0.416,-74.616,9.533,16.811,31.499
-0.015,-0.915,0.403,-71.397,9.406,14.925,31.505
-0.017,-0.925,0.390,-68.735,10.955,13.026,31.511
-0.025,-0.934,0.375,-65.589,12.926,10.869,31.505
-0.032,-0.942,0.369,-62.223,14.000,8.171,31.505
-0.036,-0.942,0.364,-59.514,14.393,5.113,31.494
-0.032,-0.941,0.355,-57.521,14.276,2.613,31.488
-0.028,-0.944,0.337,-55.412,12.085,0.635,31.485
-0.019,-0.950,0.321,-52.483,9.262,-0.752,31.477
-0.006,-0.956,0.315,-49.820,9.061,-1.240,31.483
-0.002,-0.956,0.306,-47.770,11.498,-0.953,31.487
-0.006,-0.955,0.296,-45.728,13.517,-0.352,31.483
-0.010,-0.957,0.281,-42.972,13.080,-0.249,31.483
-0.012,-0.957,0.258,-38.992,10.906,-0.519,31.464
-0.014,-0.954,0.244,-34.099,8.511,-0.988,31.469
-0.018,-0.951,0.237,-28.986,5.361,-1.699,31.469
-0.021,-0.947,0.231,-23.541,2.001,-2.732,31.471
-0.016,-0.946,0.229,-17.881,-0.545,-3.828,31.474
-0.008,-0.941,0.235,-13.075,-1.130,-4.394,31.467
-0.004,-0.935,0.241,-9.417,-1.271,-4.276,31.469
-0.002,-0.933,0.246,-6.250,-2.232,-3.860,31.465
-0.004,-0.932,0.249,-3.260,-4.235,-3.612,31.458
-0.006,-0.931,0.250,-0.246,-6.665,-3.507,31.459
-0.006,-0.931,0.248,2.918,-8.941,-3.615,31.456
-0.002,-0.932,0.245,6.135,-10.771,-3.852,31.447
0.006,-0.930,0.248,8.998,-10.693,-3.874,31.439
0.006,-0.925,0.261,10.985,-8.829,-3.558,31.439
0.003,-0.921,0.283,11.693,-5.801,-3.020,31.436
0.001,-0.924,0.302,11.003,-2.095,-2.627,31.439
-0.000,-0.930,0.314,9.535,1.291,-2.848,31.430
0.006,-0.937,0.321,7.788,4.228,-3.197,31.426
0.013,-0.943,0.326,6.238,6.774,-3.005,31.429
0.014,-0.951,0.328,5.121,7.229,-2.880,31.429
0.017,-0.958,0.331,4.562,5.517,-3.137,31.425
0.023,-0.962,0.333,4.372,3.119,-3.230,31.430
0.031,-0.963,0.332,4.081,1.400,-2.602,31.424
0.038,-0.963,0.331,3.637,1.161,-1.383,31.416
0.039,-0.962,0.328,3.128,1.649,0.184,31.414
0.035,-0.960,0.327,2.759,2.611,1.787,31.421
0.026,-0.960,0.327,2.599,3.069,2.718,31.425
0.016,-0.958,0.325,2.434,2.248,2.810,31.427
0.013,-0.957,0.321,2.410,1.320,2.580,31.433
0.012,-0.957,0.315,2.697,0.646,2.424,31.432
0.010,-0.956,0.313,3.076,-0.141,2.326,31.438
0.004,-0.955,0.315,3.570,-1.037,2.011,31.436
0.001,-0.956,0.317,4.174,-2.125,1.554,31.436
-0.002,-0.955,0.317,4.554,-2.708,1.173,31.429
-0.003,-0.955,0.315,4.927,-3.024,0.849,31.425
-0.004,-0.955,0.313,5.596,-3.104,0.355,31.416
