picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
sensorTask started...
ICM-42670P initialized successfully!
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,tmp
-0.136,-0.412,0.945,-1.835,-4.412,6.427,28.824
-0.130,-0.406,0.949,-1.922,-4.409,6.534,28.827
-0.125,-0.401,0.952,-2.003,-3.688,6.664,28.831
-0.120,-0.395,0.950,-2.449,-1.457,6.902,28.829
-0.121,-0.387,0.945,-2.989,0.300,6.830,28.834
-0.122,-0.379,0.934,-3.685,1.229,6.263,28.827
-0.126,-0.375,0.921,-4.462,1.605,5.465,28.858
-0.131,-0.373,0.910,-4.892,0.723,4.541,28.855
-0.135,-0.373,0.900,-4.681,-1.194,3.524,28.854
-0.138,-0.374,0.892,-3.957,-3.377,2.399,28.857
-0.140,-0.376,0.885,-3.094,-4.231,1.570,28.866
-0.148,-0.377,0.883,-2.339,-4.154,1.082,28.864
-0.153,-0.376,0.882,-1.713,-4.516,0.510,28.859
-0.156,-0.379,0.886,-1.193,-4.399,-0.312,28.845
-0.160,-0.383,0.889,-0.692,-3.482,-1.299,28.837
-0.166,-0.388,0.892,-0.141,-3.390,-2.337,28.831
-0.165,-0.395,0.894,0.341,-2.898,-3.180,28.826
-0.169,-0.403,0.898,0.816,-1.318,-3.790,28.827
-0.170,-0.410,0.901,1.525,-0.603,-4.579,28.833
-0.168,-0.419,0.903,2.048,0.273,-5.243,28.832
-0.169,-0.428,0.908,2.341,0.934,-5.593,28.821
-0.168,-0.436,0.913,2.508,0.200,-5.882,28.823
-0.163,-0.443,0.919,2.625,-1.079,-6.045,28.820
-0.155,-0.449,0.924,2.667,-1.748,-6.026,28.844
-0.148,-0.453,0.930,2.466,-1.468,-5.642,28.846
-0.137,-0.455,0.933,1.728,-0.097,-4.846,28.855
-0.132,-0.455,0.936,0.723,1.565,-3.921,28.850
-0.126,-0.452,0.938,-0.145,1.853,-3.295,28.849
-0.118,-0.448,0.938,-1.242,2.878,-2.868,28.859
-0.116,-0.443,0.936,-2.302,3.773,-2.464,28.857
-0.110,-0.437,0.933,-3.230,3.872,-2.260,28.848
-0.104,-0.432,0.927,-4.354,5.183,-2.027,28.841
-0.104,-0.427,0.920,-5.349,5.746,-1.910,28.832
-0.104,-0.424,0.915,-5.978,4.874,-1.910,28.835
-0.102,-0.421,0.911,-6.037,2.789,-1.974,28.829
-0.098,-0.419,0.909,-5.695,0.672,-2.057,28.833
-0.097,-0.418,0.906,-4.989,-1.698,-2.088,28.841
-0.094,-0.417,0.903,-4.055,-3.881,-1.944,28.844
-0.091,-0.416,0.902,-3.179,-4.155,-1.420,28.832
-0.094,-0.413,0.900,-2.288,-4.616,-0.783,28.833
-0.092,-0.411,0.899,-1.682,-4.164,-0.033,28.844
-0.096,-0.410,0.900,-1.239,-2.478,0.925,28.826
-0.103,-0.406,0.902,-0.570,-2.324,1.656,28.829
-0.107,-0.403,0.905,0.034,-2.552,1.967,28.834
-0.113,-0.399,0.908,0.453,-2.548,1.964,28.846
-0.120,-0.398,0.909,0.840,-2.720,1.706,28.838
-0.124,-0.398,0.910,1.313,-3.334,1.241,28.837
-0.126,-0.399,0.910,1.870,-3.855,0.809,28.839
-0.127,-0.402,0.911,2.468,-3.934,0.542,28.836
-0.129,-0.404,0.914,2.980,-3.519,0.551,28.846
-0.130,-0.405,0.918,3.411,-4.036,0.452,28.849
-0.127,-0.409,0.924,3.493,-4.287,0.381,28.856
-0.127,-0.415,0.931,3.418,-4.620,0.453,28.855
-0.121,-0.418,0.937,3.376,-4.426,0.649,28.850
-0.119,-0.420,0.940,3.234,-2.911,0.869,28.850
-0.118,-0.421,0.939,2.827,-1.279,1.087,28.849
-0.117,-0.422,0.937,1.994,0.949,1.338,28.847
-0.120,-0.423,0.933,1.041,2.651,1.557,28.845
-0.122,-0.422,0.928,0.243,3.038,1.618,28.835
-0.122,-0.422,0.924,-0.467,2.645,1.462,28.851
-0.121,-0.423,0.920,-0.968,1.888,1.371,28.849
-0.121,-0.425,0.919,-1.142,0.947,1.471,28.848
-0.119,-0.424,0.918,-1.006,-0.572,1.481,28.847
-0.117,-0.422,0.918,-0.727,-1.960,1.302,28.842
-0.117,-0.419,0.918,-0.229,-3.481,0.785,28.854
-0.113,-0.416,0.918,0.267,-3.680,0.253,28.863
-0.117,-0.415,0.920,0.895,-2.840,-0.039,28.878
-0.119,-0.412,0.918,1.633,-2.905,-0.281,28.883
-0.115,-0.409,0.917,2.026,-2.079,-0.406,28.871
-0.114,-0.409,0.919,2.123,0.379,-0.106,28.874
-0.118,-0.407,0.922,1.981,2.002,0.417,28.882
-0.116,-0.405,0.924,1.509,2.784,0.786,28.871
-0.113,-0.406,0.927,0.784,4.340,1.151,28.860
-0.116,-0.407,0.932,0.321,5.060,1.577,28.862
-0.116,-0.408,0.939,0.126,4.471,1.858,28.853
-0.116,-0.409,0.944,0.141,3.449,1.993,28.855
-0.114,-0.409,0.948,0.327,2.598,2.075,28.852
-0.116,-0.410,0.948,0.260,2.109,2.224,28.852
-0.117,-0.410,0.945,-0.217,1.364,2.347,28.856
-0.115,-0.411,0.941,-1.083,0.435,2.322,28.863
-0.113,-0.414,0.933,-2.159,-0.796,2.173,28.870
-0.110,-0.418,0.924,-3.173,-2.162,2.061,28.873
-0.105,-0.423,0.912,-4.216,-2.343,2.294,28.864
-0.106,-0.428,0.898,-5.272,-1.841,2.846,28.857
-0.110,-0.431,0.883,-5.970,-1.770,3.509,28.857
-0.115,-0.434,0.873,-6.004,-1.652,4.341,28.852
-0.121,-0.436,0.868,-5.308,-1.311,5.222,28.840
-0.129,-0.438,0.869,-3.970,-1.457,5.996,28.855
-0.138,-0.438,0.875,-2.130,-2.207,6.692,28.852
-0.145,-0.436,0.883,-0.136,-2.789,7.328,28.866
-0.152,-0.435,0.895,1.658,-2.615,7.939,28.874
-0.154,-0.432,0.910,3.091,-1.614,8.637,28.880
-0.155,-0.431,0.929,3.982,0.679,9.360,28.875
-0.160,-0.427,0.949,4.819,2.074,9.745,28.883
-0.161,-0.421,0.968,5.461,2.601,9.706,28.877
-0.165,-0.416,0.984,5.378,3.485,9.420,28.869
-0.166,-0.414,1.000,4.454,4.439,8.966,28.862
-0.162,-0.422,1.014,2.859,5.035,8.080,28.866
-0.148,-0.440,1.028,0.790,5.234,6.815,28.860
-0.121,-0.468,1.037,-1.545,6.372,5.596,28.840
-0.088,-0.505,1.040,-4.041,8.749,5.258,28.851
-0.055,-0.541,1.036,-7.416,11.638,6.822,28.861
-0.027,-0.576,1.034,-11.154,13.988,10.601,28.866
-0.000,-0.603,1.027,-14.350,15.960,16.294,28.857
0.018,-0.616,1.009,-17.056,18.886,23.564,28.861
0.028,-0.622,0.988,-19.178,22.146,32.062,28.873
0.026,-0.618,0.962,-20.654,25.151,40.929,28.879
0.019,-0.602,0.927,-21.285,29.547,49.391,28.878
-0.002,-0.579,0.892,-19.315,33.996,56.314,28.877
-0.031,-0.549,0.850,-13.818,36.982,61.167,28.869
-0.063,-0.505,0.800,-7.024,39.702,64.532,28.872
-0.121,-0.444,0.761,-1.531,41.437,66.555,28.863
-0.196,-0.367,0.742,1.634,38.051,66.157,28.890
-0.281,-0.273,0.734,1.722,32.408,64.545,28.886
-0.372,-0.165,0.743,-1.854,25.165,61.516,28.887
-0.453,-0.047,0.765,-7.745,15.565,53.706,28.880
-0.518,0.070,0.796,-14.507,4.673,37.917,28.877
-0.564,0.155,0.840,-20.850,-5.659,16.025,28.882
-0.586,0.208,0.880,-25.492,-12.397,-7.554,28.873
-0.596,0.241,0.907,-29.016,-16.695,-30.726,28.869
-0.592,0.256,0.922,-32.117,-20.815,-53.636,28.873
-0.572,0.250,0.926,-35.034,-24.680,-76.365,28.879
-0.534,0.221,0.924,-37.650,-27.922,-97.983,28.878
-0.474,0.154,0.931,-39.989,-28.392,-117.354,28.881
-0.386,0.038,0.965,-40.240,-28.275,-132.901,28.882
-0.270,-0.125,0.997,-34.711,-32.115,-144.504,28.892
-0.136,-0.313,0.983,-28.354,-38.746,-148.489,28.882
-0.010,-0.517,0.932,-27.948,-47.094,-140.557,28.882
0.118,-0.746,0.883,-33.274,-57.969,-119.693,28.892
0.254,-0.977,0.841,-39.551,-66.172,-86.659,28.880
0.371,-1.163,0.809,-43.450,-66.358,-46.666,28.885
0.455,-1.293,0.793,-43.915,-61.230,-6.671,28.888
0.507,-1.375,0.793,-37.876,-54.518,29.035,28.896
0.530,-1.413,0.784,-24.807,-46.625,59.127,28.891
0.523,-1.406,0.751,-7.056,-37.923,83.307,28.887
0.497,-1.361,0.702,13.949,-29.835,102.950,28.884
0.454,-1.284,0.651,37.603,-22.693,118.869,28.886
0.414,-1.179,0.598,63.091,-18.860,130.694,28.879
0.375,-1.038,0.537,87.925,-13.526,140.238,28.876
0.307,-0.851,0.490,106.455,-0.939,149.976,28.878
0.167,-0.622,0.486,114.204,8.647,160.558,28.867
-0.005,-0.363,0.547,112.249,-0.118,169.052,28.871
-0.185,-0.111,0.635,103.725,-26.981,172.297,28.880
-0.335,0.113,0.739,89.034,-59.316,170.375,28.896
-0.439,0.301,0.840,72.062,-84.399,162.129,28.899
-0.494,0.460,0.920,56.531,-100.502,146.467,28.897
-0.502,0.588,0.991,43.200,-107.926,119.323,28.891
-0.484,0.667,1.048,32.438,-103.017,81.199,28.897
-0.447,0.703,1.076,23.680,-83.125,36.117,28.905
-0.423,0.707,1.084,17.454,-55.771,-11.237,28.909
-0.398,0.686,1.080,15.381,-33.619,-58.183,28.905
-0.365,0.640,1.064,16.646,-19.565,-104.722,28.899
-0.328,0.569,1.060,21.313,-12.578,-141.072,28.893
-0.279,0.471,1.065,30.622,-11.724,-168.334,28.904
-0.197,0.341,1.077,40.749,-12.938,-188.781,28.909
-0.074,0.177,1.099,49.119,-12.875,-204.116,28.900
0.079,-0.021,1.136,55.221,-9.488,-215.618,28.894
0.249,-0.234,1.179,58.248,-1.563,-224.244,28.901
0.408,-0.453,1.206,56.484,6.961,-222.954,28.902
0.534,-0.675,1.199,47.607,17.832,-208.128,28.901
0.612,-0.902,1.157,31.327,27.130,-174.588,28.910
0.687,-1.142,1.115,11.194,32.618,-117.872,28.903
0.775,-1.369,1.095,-10.601,37.448,-40.328,28.900
0.871,-1.504,1.090,-29.981,42.117,32.286,28.882
0.908,-1.511,1.081,-43.612,43.996,86.747,28.877
0.897,-1.446,1.069,-46.968,41.665,127.593,28.888
0.852,-1.337,1.025,-38.001,38.046,158.227,28.885
0.773,-1.187,0.953,-21.776,36.451,181.203,28.880
0.672,-1.009,0.867,-4.206,37.101,198.435,28.889
0.565,-0.814,0.799,10.334,42.876,211.358,28.903
0.451,-0.598,0.763,21.075,48.897,221.051,28.896
0.339,-0.371,0.744,28.161,50.070,228.321,28.897
0.203,-0.133,0.732,29.029,47.430,233.773,28.895
0.044,0.104,0.743,23.009,41.317,237.862,28.894
-0.137,0.347,0.780,10.024,30.499,240.929,28.889
-0.321,0.596,0.840,-9.532,13.073,235.285,28.876
-0.475,0.835,0.905,-32.550,-6.527,210.960,28.883
-0.579,1.023,0.967,-52.893,-22.228,164.735,28.887
-0.629,1.137,1.024,-63.998,-27.350,100.421,28.888
-0.640,1.173,1.071,-62.598,-26.887,24.954,28.891
-0.597,1.144,1.103,-50.857,-21.314,-43.815,28.889
-0.552,1.068,1.092,-31.986,-10.615,-95.392,28.897
-0.506,0.981,1.033,-13.138,-2.946,-134.075,28.886
-0.469,0.871,0.948,2.333,-3.461,-163.086,28.883
-0.437,0.745,0.861,14.578,-11.287,-184.845,28.867
-0.380,0.628,0.787,23.705,-26.538,-201.165,28.863
-0.282,0.516,0.742,29.763,-46.587,-213.404,28.866
-0.149,0.389,0.744,33.582,-65.291,-222.583,28.863
0.024,0.242,0.797,36.053,-75.461,-229.468,28.858
0.240,0.050,0.909,36.975,-75.340,-234.632,28.854
0.503,-0.214,1.063,35.704,-64.448,-237.302,28.854
0.763,-0.515,1.182,30.087,-40.870,-227.660,28.859
0.922,-0.754,1.220,18.695,-13.153,-208.825,28.857
0.933,-0.912,1.177,3.667,2.197,-180.603,28.860
0.866,-1.027,1.112,-12.865,3.170,-139.903,28.867
0.812,-1.136,1.084,-26.675,-2.989,-85.423,28.867
0.822,-1.252,1.100,-33.441,-10.058,-20.869,28.867
0.881,-1.333,1.119,-33.203,-11.925,45.810,28.861
0.910,-1.320,1.099,-29.715,-5.142,96.890,28.861
0.873,-1.219,1.045,-27.031,4.303,135.200,28.862
0.781,-1.085,0.992,-24.765,11.449,163.932,28.870
0.656,-0.942,0.934,-17.112,14.758,185.482,28.885
0.526,-0.798,0.873,-5.342,15.218,201.644,28.880
0.403,-0.647,0.816,7.845,13.745,213.765,28.871
0.288,-0.487,0.774,18.429,9.710,222.856,28.854
0.178,-0.323,0.757,25.807,2.790,229.675,28.834
0.055,-0.155,0.766,31.172,-5.980,234.788,28.841
-0.058,0.012,0.793,34.230,-14.661,238.624,28.843
-0.177,0.203,0.820,30.715,-17.476,241.500,28.841
-0.315,0.429,0.856,16.002,-17.386,243.658,28.846
-0.428,0.663,0.913,-7.690,-21.642,233.812,28.847
-0.463,0.882,0.975,-33.031,-31.026,202.508,28.848
-0.387,1.058,1.057,-51.678,-37.441,141.873,28.861
-0.290,1.128,1.119,-57.151,-40.718,47.634,28.861
-0.239,1.103,1.136,-51.669,-39.592,-26.805,28.868
-0.236,1.006,1.094,-42.675,-37.805,-82.634,28.856
-0.219,0.855,1.039,-35.667,-37.312,-124.506,28.845
-0.136,0.666,0.989,-29.487,-30.495,-155.910,28.845
-0.018,0.465,0.964,-20.539,-17.650,-179.463,28.843
0.113,0.255,0.965,-7.232,-3.127,-197.128,28.837
0.221,0.051,0.968,7.854,10.861,-209.098,28.839
0.281,-0.121,0.959,20.631,17.081,-208.507,28.854
0.311,-0.252,0.937,26.191,11.479,-199.739,28.847
0.321,-0.349,0.916,21.746,-2.799,-186.934,28.837
0.344,-0.438,0.925,8.913,-18.539,-171.593,28.840
0.400,-0.557,0.984,-7.231,-30.144,-154.420,28.841
0.506,-0.722,1.074,-21.435,-32.040,-135.842,28.848
0.628,-0.919,1.165,-30.882,-21.762,-113.820,28.841
0.728,-1.114,1.222,-35.371,-2.501,-85.533,28.847
0.791,-1.268,1.229,-36.124,20.861,-49.024,28.845
0.792,-1.346,1.183,-35.673,41.130,-3.566,28.839
0.762,-1.365,1.120,-34.472,54.558,47.639,28.844
0.710,-1.317,1.051,-31.202,63.605,98.011,28.855
0.633,-1.206,0.976,-25.531,65.868,136.041,28.854
0.544,-1.066,0.905,-17.621,59.542,164.563,28.848
0.445,-0.911,0.842,-7.292,47.840,185.955,28.843
0.347,-0.760,0.786,4.073,35.117,201.999,28.839
0.267,-0.618,0.742,13.787,26.616,214.031,28.846
0.197,-0.472,0.717,20.417,21.867,223.056,28.838
0.137,-0.324,0.708,23.702,18.297,229.036,28.831
0.088,-0.184,0.715,23.525,15.047,229.193,28.840
0.046,-0.052,0.735,20.384,13.873,223.574,28.835
-0.016,0.095,0.763,14.544,14.336,213.704,28.839
-0.110,0.256,0.806,5.549,13.622,199.965,28.841
-0.232,0.426,0.863,-5.861,9.751,181.336,28.851
-0.343,0.597,0.925,-18.758,4.966,157.067,28.863
-0.427,0.777,0.981,-30.447,-2.241,120.247,28.860
-0.469,0.938,1.023,-36.072,-12.971,65.162,28.850
-0.441,1.025,1.038,-34.122,-27.721,-10.999,28.849
-0.416,1.053,1.022,-27.260,-42.382,-70.779,28.840
-0.408,1.022,0.965,-19.624,-55.477,-115.615,28.839
-0.382,0.938,0.886,-14.482,-64.917,-149.242,28.846
-0.314,0.815,0.823,-11.968,-68.753,-174.462,28.832
-0.200,0.678,0.786,-9.106,-67.095,-193.377,28.844
-0.037,0.530,0.794,-5.604,-62.050,-207.563,28.834
0.174,0.324,0.872,-2.466,-53.225,-218.203,28.835
0.397,0.048,0.986,0.444,-41.781,-226.183,28.825
0.592,-0.271,1.099,3.215,-29.851,-231.988,28.822
0.738,-0.581,1.171,5.037,-18.243,-227.579,28.841
0.805,-0.807,1.181,3.484,-9.965,-212.951,28.842
0.806,-0.952,1.161,-3.322,-6.951,-188.034,28.840
0.802,-1.066,1.157,-12.671,-5.763,-153.705,28.841
0.849,-1.225,1.206,-18.935,-3.639,-112.634,28.848
0.944,-1.404,1.255,-18.434,5.424,-64.949,28.835
1.014,-1.528,1.253,-12.806,18.854,-9.242,28.849
1.041,-1.560,1.194,-6.196,32.789,52.359,28.844
1.019,-1.509,1.101,-2.017,45.474,101.801,28.852
0.956,-1.391,1.003,0.559,58.086,138.883,28.855
0.856,-1.229,0.915,3.588,67.923,166.695,28.849
0.743,-1.048,0.847,8.801,71.225,187.554,28.849
0.643,-0.858,0.792,17.193,66.018,203.198,28.842
0.563,-0.670,0.747,27.978,55.876,214.931,28.844
0.466,-0.415,0.716,38.240,41.857,223.731,28.842
0.363,-0.167,0.697,40.897,32.683,230.330,28.856
0.247,0.062,0.706,33.879,27.436,235.280,28.861
0.120,0.285,0.734,18.925,23.924,238.993,28.863
-0.037,0.529,0.777,-1.429,20.310,235.096,28.856
-0.207,0.783,0.850,-24.373,14.770,217.829,28.857
-0.347,1.041,0.947,-44.707,9.074,182.712,28.844
-0.418,1.276,1.043,-56.336,2.985,121.438,28.848
-0.427,1.413,1.105,-55.405,-10.700,28.548,28.837
-0.431,1.432,1.104,-46.004,-24.369,-41.119,28.833
-0.449,1.374,1.039,-35.373,-32.422,-93.370,28.828
-0.427,1.269,0.927,-27.705,-36.698,-132.558,28.832
-0.346,1.132,0.817,-22.367,-42.008,-161.949,28.833
-0.219,0.973,0.737,-16.309,-47.735,-183.992,28.826
-0.073,0.813,0.691,-9.152,-50.798,-200.525,28.840
0.074,0.659,0.689,-1.879,-51.407,-212.924,28.831
0.208,0.492,0.720,4.350,-50.830,-222.224,28.832
0.353,0.295,0.801,8.209,-50.165,-229.198,28.829
0.517,0.026,0.923,9.600,-48.188,-234.429,28.831
0.679,-0.281,1.032,8.402,-42.767,-238.352,28.830
0.802,-0.573,1.111,5.286,-35.186,-237.772,28.832
0.896,-0.836,1.182,1.217,-26.336,-223.375,28.831
0.988,-1.080,1.260,-1.843,-15.061,-195.252,28.830
1.094,-1.308,1.333,-1.734,1.632,-154.561,28.841
1.191,-1.512,1.369,0.868,23.159,-103.219,28.846
1.242,-1.659,1.353,4.433,45.533,-40.987,28.859
1.245,-1.700,1.290,5.806,71.799,31.539,28.863
1.189,-1.618,1.193,2.167,96.338,86.186,28.862
1.094,-1.448,1.092,-4.779,111.333,127.172,28.863
0.966,-1.242,1.009,-11.275,115.321,157.912,28.855
0.834,-1.038,0.951,-13.804,109.437,180.966,28.838
0.716,-0.845,0.896,-10.357,98.089,198.257,28.851
0.602,-0.652,0.835,-1.516,83.704,211.225,28.842
0.506,-0.463,0.791,11.993,65.969,220.951,28.864
0.406,-0.272,0.744,28.777,47.824,228.246,28.870
0.288,-0.062,0.689,39.865,34.219,233.717,28.862
0.155,0.152,0.651,41.105,23.840,237.820,28.846
0.024,0.352,0.647,33.024,15.487,235.357,28.847
-0.125,0.552,0.678,15.966,11.031,226.625,28.862
-0.310,0.775,0.733,-9.380,9.449,211.835,28.867
-0.493,0.991,0.819,-37.673,8.472,189.640,28.865
-0.620,1.180,0.907,-60.121,5.205,155.360,28.854
-0.639,1.331,0.971,-70.991,-2.840,102.233,28.859
-0.566,1.406,0.991,-71.064,-13.905,27.343,28.851
-0.458,1.381,0.980,-64.409,-24.341,-42.023,28.857
-0.340,1.281,0.963,-52.868,-33.973,-94.048,28.856
-0.238,1.126,0.935,-36.410,-43.518,-133.067,28.851
-0.144,0.942,0.889,-17.201,-49.891,-162.330,28.853
-0.046,0.748,0.841,1.584,-50.426,-184.278,28.860
0.069,0.537,0.826,18.203,-46.323,-200.739,28.864
0.190,0.316,0.844,31.374,-38.517,-213.085,28.863
0.307,0.089,0.884,39.195,-29.579,-222.344,28.858
0.410,-0.129,0.928,40.526,-22.905,-229.289,28.847
0.490,-0.322,0.966,35.139,-20.225,-232.890,28.848
0.555,-0.492,1.016,24.690,-21.966,-225.515,28.853
0.645,-0.695,1.119,12.994,-24.708,-208.178,28.854
0.776,-0.933,1.247,4.608,-23.596,-181.325,28.854
0.927,-1.182,1.377,1.162,-16.494,-145.089,28.855
1.070,-1.396,1.458,0.505,-0.703,-98.164,28.846
1.151,-1.508,1.465,-0.732,19.965,-41.699,28.846
1.152,-1.500,1.415,-3.961,41.379,21.042,28.841
1.093,-1.406,1.335,-8.910,60.221,78.314,28.848
1.007,-1.267,1.249,-14.285,74.463,121.268,28.849
0.906,-1.115,1.166,-18.015,83.428,153.484,28.857
0.790,-0.953,1.077,-19.118,87.181,177.645,28.862
0.652,-0.772,0.975,-17.763,87.917,195.766,28.863
0.504,-0.579,0.874,-14.368,83.201,209.357,28.856
0.368,-0.382,0.783,-10.070,71.813,219.550,28.853
0.253,-0.185,0.711,-7.140,58.047,227.195,28.861
0.134,0.013,0.671,-8.164,46.997,232.929,28.851
-0.030,0.244,0.672,-15.680,44.011,237.229,28.855
-0.246,0.535,0.696,-33.459,48.886,236.120,28.840
-0.478,0.872,0.751,-59.140,54.760,225.041,28.835
-0.661,1.207,0.827,-84.141,53.406,193.429,28.841
-0.709,1.470,0.899,-97.705,40.711,131.545,28.838
-0.636,1.593,0.948,-94.397,21.331,39.617,28.845
-0.544,1.584,0.973,-78.657,3.491,-32.818,28.845
-0.476,1.454,0.965,-58.634,-15.714,-87.144,28.841
-0.361,1.243,0.952,-42.991,-28.396,-127.888,28.838
-0.200,0.932,0.980,-31.571,-31.129,-158.447,28.853
-0.010,0.542,1.031,-17.988,-25.545,-181.366,28.856
0.178,0.155,1.064,1.009,-10.197,-197.456,28.865
0.302,-0.159,1.054,21.784,8.100,-199.118,28.858
0.340,-0.374,1.007,35.242,18.159,-192.816,28.858
0.322,-0.522,0.946,33.962,17.558,-180.856,28.864
0.307,-0.670,0.911,19.850,10.741,-162.081,28.857
0.344,-0.844,0.925,1.605,1.182,-136.862,28.858
0.438,-1.055,0.990,-13.545,-6.637,-108.460,28.848
0.545,-1.261,1.068,-24.155,-5.798,-77.066,28.845
0.620,-1.405,1.115,-30.914,2.262,-43.907,28.845
0.634,-1.452,1.114,-33.307,11.262,-11.079,28.849
0.593,-1.413,1.070,-32.106,19.019,21.042,28.845
0.532,-1.321,1.006,-27.744,24.203,50.495,28.861
0.455,-1.201,0.940,-20.945,28.030,75.875,28.854
0.365,-1.053,0.884,-13.411,32.580,98.494,28.854
0.265,-0.878,0.846,-7.547,37.160,118.687,28.840
0.160,-0.690,0.824,-5.641,39.477,135.344,28.833
0.062,-0.509,0.818,-7.960,38.951,147.767,28.822
-0.021,-0.338,0.822,-13.313,36.736,155.406,28.823
-0.094,-0.182,0.835,-20.092,33.235,157.508,28.830
-0.147,-0.054,0.859,-26.622,29.407,153.750,28.830
-0.183,0.046,0.884,-30.971,26.239,143.828,28.837
-0.208,0.122,0.910,-31.293,22.965,128.382,28.843
-0.221,0.170,0.936,-27.172,20.098,108.481,28.859
-0.227,0.185,0.964,-19.116,17.757,86.273,28.853
-0.232,0.170,0.986,-8.341,16.833,65.136,28.851
-0.240,0.147,0.989,3.626,16.659,46.638,28.841
-0.253,0.126,0.979,14.575,16.212,30.601,28.832
-0.266,0.099,0.961,22.733,15.796,16.424,28.845
-0.283,0.066,0.936,28.233,13.962,3.818,28.848
-0.291,0.022,0.911,31.785,9.925,-7.480,28.837
-0.291,-0.036,0.887,33.652,7.047,-17.301,28.839
-0.293,-0.099,0.867,34.762,3.923,-24.785,28.836
-0.289,-0.161,0.852,35.434,-1.463,-30.016,28.840
-0.267,-0.227,0.849,35.137,-7.326,-33.573,28.839
-0.237,-0.301,0.862,32.925,-9.342,-35.153,28.846
-0.209,-0.372,0.886,29.724,-9.850,-34.441,28.846
-0.185,-0.433,0.916,26.011,-11.135,-31.636,28.851
-0.158,-0.485,0.947,21.584,-12.172,-27.120,28.841
-0.136,-0.526,0.974,16.188,-11.969,-21.428,28.848
-0.123,-0.553,0.995,10.240,-11.034,-14.418,28.847
-0.120,-0.559,1.006,4.802,-11.214,-6.650,28.844
-0.117,-0.550,1.013,0.174,-11.731,0.646,28.850
-0.119,-0.533,1.018,-3.415,-11.661,6.886,28.846
-0.128,-0.504,1.021,-6.099,-11.650,12.386,28.848
-0.140,-0.465,1.019,-8.403,-12.001,17.011,28.837
-0.153,-0.424,1.014,-10.562,-12.218,20.353,28.837
-0.166,-0.384,1.003,-12.158,-12.019,22.765,28.842
-0.179,-0.347,0.995,-12.554,-11.846,24.841,28.847
-0.185,-0.314,0.990,-11.816,-12.266,26.089,28.873
-0.183,-0.289,0.989,-10.663,-11.467,26.265,28.874
-0.184,-0.266,0.988,-9.017,-9.440,26.065,28.868
-0.189,-0.240,0.984,-6.972,-7.504,25.721,28.848
-0.196,-0.217,0.979,-4.844,-5.467,24.916,28.853
-0.203,-0.195,0.974,-2.919,-2.883,23.580,28.855
-0.213,-0.172,0.968,-1.392,-1.239,21.365,28.846
-0.222,-0.153,0.960,-0.471,-1.112,17.764,28.857
-0.228,-0.145,0.951,-0.224,-1.078,13.193,28.862
-0.230,-0.147,0.945,-0.107,-1.252,8.639,28.863
-0.228,-0.157,0.943,0.309,-1.759,4.579,28.854
-0.219,-0.173,0.943,0.938,-2.174,0.850,28.852
-0.211,-0.192,0.939,1.612,-2.146,-2.527,28.842
-0.203,-0.212,0.936,2.472,-2.686,-5.032,28.848
-0.194,-0.233,0.936,3.564,-3.358,-6.381,28.839
-0.186,-0.251,0.939,4.704,-4.018,-7.049,28.844
-0.181,-0.264,0.939,5.371,-4.380,-7.462,28.844
-0.181,-0.272,0.939,5.357,-4.770,-7.517,28.850
-0.181,-0.279,0.942,4.804,-5.264,-7.096,28.870
-0.178,-0.286,0.947,4.007,-5.258,-6.642,28.867
-0.176,-0.291,0.950,3.051,-4.645,-6.673,28.869
-0.175,-0.298,0.954,1.789,-3.774,-6.924,28.851
-0.177,-0.307,0.959,0.376,-3.121,-6.724,28.843
-0.176,-0.314,0.965,-0.875,-3.234,-6.211,28.849

Terminating...
Thanks for using picocom
